SR,LS992241.1,100.000,1471,0,0,1,1471,15945,17415,0.0,2717
SR,LS992241.1,100.000,1471,0,0,1,1471,21789,23259,0.0,2717
SR,LS992241.1,99.932,1471,1,0,1,1471,5921614,5923084,0.0,2712
SR,LS992241.1,99.864,1471,2,0,1,1471,411090,412560,0.0,2706
SR,LS992241.1,99.864,1471,2,0,1,1471,5217067,5215597,0.0,2706
SR,LS992241.1,99.864,1471,2,0,1,1471,5293837,5292367,0.0,2706
SR,LS992241.1,99.864,1471,2,0,1,1471,5988990,5990460,0.0,2706
SR,LS992241.1,99.864,1471,2,0,1,1471,6099726,6101196,0.0,2706
SR,LS992241.1,99.728,1471,4,0,1,1471,725228,726698,0.0,2695
SR,LS992241.1,99.728,1471,4,0,1,1471,5998637,6000107,0.0,2695
SR,EF426449.1,99.864,1471,2,0,1,1471,28,1498,0.0,2706
SR,AB377108.1,99.796,1471,1,2,1,1471,14,1482,0.0,2699
SR,AM162320.1,99.660,1471,5,0,1,1471,17,1487,0.0,2693
SR,JF825470.1,99.593,1474,3,3,1,1471,2,1475,0.0,2686
SR,KJ127183.1,99.659,1466,4,1,1,1466,8,1472,0.0,2678
SR,KU041667.1,100.000,1443,0,0,26,1468,2,1444,0.0,2665
SR,KF793042.1,100.000,1443,0,0,1,1443,28,1470,0.0,2665
SR,KY672900.1,99.320,1471,10,0,1,1471,9,1479,0.0,2662
SR,GQ927307.2,99.320,1471,10,0,1,1471,28,1498,0.0,2662
SR,PQ782574.1,99.862,1447,1,1,3,1448,4,1450,0.0,2660
SR,LC133621.2,99.185,1473,10,2,1,1471,27,1499,0.0,2656
SR,JF830167.1,99.252,1471,11,0,1,1471,31,1501,0.0,2656
SR,AB073200.1,99.184,1471,12,0,1,1471,6,1476,0.0,2654
SR,LC133658.1,99.117,1473,11,2,1,1471,27,1499,0.0,2652
SR,EU497636.1,100.000,1436,0,0,11,1446,1,1436,0.0,2652
SR,PZ146867.1,99.724,1448,3,1,4,1450,3,1450,0.0,2651
SR,PQ781397.1,99.792,1445,1,2,5,1449,4,1446,0.0,2651
SR,NR_199491.1,99.318,1467,4,6,1,1467,12,1472,0.0,2649
SR,NR_113577.1,99.115,1469,13,0,1,1469,8,1476,0.0,2649
SR,MG461561.1,99.250,1466,11,0,1,1466,8,1473,0.0,2647
SR,JF701948.1,99.724,1447,0,4,4,1450,3,1445,0.0,2647
SR,FN433032.1,99.117,1473,11,2,1,1471,26,1498,0.0,2647
SR,PX599695.1,99.185,1473,5,3,1,1471,34,1501,0.0,2647
SR,MT482631.1,99.116,1471,13,0,1,1471,23,1493,0.0,2645
SR,AB680578.1,99.049,1472,11,3,1,1469,8,1479,0.0,2645
SR,NR_042091.1,99.116,1471,13,0,1,1471,23,1493,0.0,2645
SR,MW243036.1,99.119,1476,1,12,1,1471,14,1482,0.0,2643
SR,PP526997.1,99.654,1447,2,3,3,1449,1,1444,0.0,2641
SR,GQ288407.1,99.930,1433,1,0,17,1449,4,1436,0.0,2641
SR,OP602366.1,99.930,1433,0,1,17,1449,7,1438,0.0,2639
SR,MW876135.1,99.792,1439,2,1,17,1455,5,1442,0.0,2639
SR,MW876134.1,99.792,1439,2,1,17,1455,5,1442,0.0,2639
SR,PV428835.1,99.516,1447,3,4,3,1449,6,1448,0.0,2632
SR,PQ782565.1,99.653,1442,1,4,12,1450,1,1441,0.0,2632
SR,MN543811.1,99.930,1428,0,1,17,1444,3,1429,0.0,2630
SR,OQ255772.1,99.312,1454,9,1,5,1458,1,1453,0.0,2628
SR,PQ726851.1,99.178,1459,10,2,10,1466,1,1459,0.0,2627
SR,PQ782593.1,99.584,1441,3,3,4,1443,2,1440,0.0,2625
SR,MF139330.1,99.930,1425,0,1,19,1443,1,1424,0.0,2625
SR,PZ293027.1,99.721,1433,2,2,17,1449,16,1446,0.0,2623
SR,PZ293025.1,99.515,1443,4,3,7,1449,7,1446,0.0,2623
SR,EU435385.1,98.844,1471,17,0,1,1471,10,1480,0.0,2623
SR,PV428828.1,99.583,1438,3,3,10,1447,1,1435,0.0,2621
SR,JQ900521.1,99.720,1431,4,0,16,1446,15,1445,0.0,2621
SR,MN543799.1,99.930,1423,0,1,22,1444,1,1422,0.0,2621
SR,PZ292896.1,99.378,1447,3,6,3,1449,7,1447,0.0,2617
SR,KY038666.1,99.860,1424,1,1,22,1445,1,1423,0.0,2617
SR,MH017400.1,98.912,1471,3,13,1,1471,8,1465,0.0,2615
SR,KT719769.1,99.720,1429,3,1,17,1445,3,1430,0.0,2615
SR,PV428833.1,99.650,1430,3,2,17,1446,1,1428,0.0,2614
SR,PV428830.1,99.720,1428,2,2,17,1444,2,1427,0.0,2614
SR,OR903098.1,99.789,1425,2,1,19,1443,1,1424,0.0,2614
SR,KT719768.1,99.789,1424,3,0,22,1445,1,1424,0.0,2614
SR,MH475939.1,98.708,1471,19,0,1,1471,15,1485,0.0,2612
SR,KX962163.1,98.708,1471,19,0,1,1471,15,1485,0.0,2612
SR,KX941462.1,100.000,1414,0,0,22,1435,1,1414,0.0,2612
SR,KU697352.1,99.859,1420,2,0,28,1447,1,1420,0.0,2612
SR,PV428572.1,99.720,1427,2,2,18,1444,1,1425,0.0,2612
SR,KT719764.1,99.650,1430,3,2,17,1445,3,1431,0.0,2612
SR,PV428822.1,99.720,1427,2,2,17,1443,3,1427,0.0,2612
SR,MT498465.1,99.307,1443,10,0,1,1443,8,1450,0.0,2610
SR,KP326367.1,99.859,1420,1,1,21,1440,1,1419,0.0,2610
SR,PV428825.1,99.650,1427,3,2,17,1443,2,1426,0.0,2608
SR,MN485913.1,99.859,1419,1,1,22,1440,1,1418,0.0,2608
SR,KT719767.1,99.719,1425,3,1,22,1446,1,1424,0.0,2608
SR,KT719766.1,99.719,1424,3,1,22,1445,1,1423,0.0,2606
SR,PP724380.1,99.719,1423,3,1,23,1444,1,1423,0.0,2604
SR,PZ794552.1,99.649,1425,4,1,20,1444,1,1424,0.0,2603
SR,MW555241.1,99.238,1444,7,4,7,1449,4,1444,0.0,2603
SR,MN845157.1,99.442,1433,7,1,17,1449,10,1441,0.0,2603
