YSJ,OP954422.1,99.717,1411,3,1,7,1417,1,1410,0.0,2582
YSJ,NR_116128.1,99.716,1407,4,0,11,1417,1,1407,0.0,2577
YSJ,NR_113612.1,99.716,1407,4,0,11,1417,1,1407,0.0,2577
YSJ,NR_043388.1,99.360,1407,9,0,10,1416,1,1407,0.0,2558
YSJ,AB675379.1,97.385,1415,37,0,3,1417,2,1416,0.0,2409
YSJ,AB480767.1,97.385,1415,37,0,3,1417,14,1428,0.0,2409
YSJ,EU221356.1,97.320,1418,37,1,1,1417,14,1431,0.0,2407
YSJ,NR_116129.1,97.512,1407,35,0,11,1417,1,1407,0.0,2405
YSJ,KJ814145.1,97.318,1417,36,2,3,1417,12,1428,0.0,2405
YSJ,NR_113740.1,97.512,1407,35,0,11,1417,1,1407,0.0,2405
YSJ,AB480752.1,97.314,1415,38,0,3,1417,14,1428,0.0,2403
YSJ,OM281804.1,97.246,1416,39,0,2,1417,3,1418,0.0,2399
YSJ,CP200321.1,97.246,1416,37,2,3,1417,5974,4560,0.0,2398
YSJ,CP200321.1,97.246,1416,37,2,3,1417,7009593,7008179,0.0,2398
YSJ,CP139858.1,97.246,1416,37,2,3,1417,5984636,5983222,0.0,2398
YSJ,CP139858.1,97.246,1416,37,2,3,1417,5992032,5990618,0.0,2398
YSJ,CP033365.1,97.246,1416,37,2,3,1417,1799038,1800452,0.0,2398
YSJ,CP033365.1,97.246,1416,37,2,3,1417,1806672,1808086,0.0,2398
YSJ,CP033364.1,97.246,1416,37,2,3,1417,1823438,1824852,0.0,2398
YSJ,CP033364.1,97.246,1416,37,2,3,1417,1830939,1832353,0.0,2398
YSJ,CP033334.1,97.246,1416,37,2,3,1417,1833322,1834736,0.0,2398
YSJ,AP023246.1,97.246,1416,37,2,3,1417,1962045,1963459,0.0,2398
YSJ,AP023246.1,97.246,1416,37,2,3,1417,1969660,1971074,0.0,2398
YSJ,HM535627.1,97.244,1415,39,0,3,1417,13,1427,0.0,2398
YSJ,AB196496.1,97.244,1415,39,0,3,1417,16,1430,0.0,2398
YSJ,MZ157028.1,97.177,1417,40,0,1,1417,8,1424,0.0,2396
YSJ,FR853450.1,97.177,1417,40,0,1,1417,10,1426,0.0,2396
YSJ,AP044005.1,97.177,1417,38,2,3,1417,375368,376784,0.0,2394
YSJ,AP044005.1,97.177,1417,38,2,3,1417,3154080,3152664,0.0,2394
YSJ,AP044005.1,97.177,1417,38,2,3,1417,3607073,3608489,0.0,2394
YSJ,OQ926095.1,97.173,1415,39,1,4,1417,2,1416,0.0,2394
YSJ,OP986505.1,97.177,1417,38,2,3,1417,2,1418,0.0,2394
YSJ,OP525227.1,97.177,1417,38,2,3,1417,13,1429,0.0,2394
YSJ,KX014620.1,97.177,1417,38,2,3,1417,21,1437,0.0,2394
YSJ,ON342887.1,97.177,1417,38,2,3,1417,6,1422,0.0,2394
YSJ,NR_116889.1,97.177,1417,38,2,3,1417,3,1419,0.0,2394
YSJ,CP158872.1,97.173,1415,40,0,3,1417,456964,455550,0.0,2392
YSJ,CP158871.1,97.173,1415,40,0,3,1417,1528988,1530402,0.0,2392
YSJ,CP184367.1,97.173,1415,40,0,3,1417,1070912,1072326,0.0,2392
YSJ,CP184366.1,97.173,1415,40,0,3,1417,385533,384119,0.0,2392
YSJ,PP952453.1,97.173,1415,40,0,3,1417,13,1427,0.0,2392
YSJ,CP144205.1,97.173,1415,40,0,3,1417,2719997,2718583,0.0,2392
YSJ,CP144205.1,97.173,1415,40,0,3,1417,3192894,3191480,0.0,2392
YSJ,CP144205.1,97.173,1415,40,0,3,1417,3631659,3633073,0.0,2392
YSJ,CP121310.1,97.173,1415,40,0,3,1417,1212431,1211017,0.0,2392
YSJ,CP121308.1,97.173,1415,40,0,3,1417,2796851,2795437,0.0,2392
YSJ,CP121308.1,97.173,1415,40,0,3,1417,3302530,3301116,0.0,2392
YSJ,CP121308.1,97.173,1415,40,0,3,1417,3745953,3747367,0.0,2392
YSJ,CP098808.1,97.173,1415,40,0,3,1417,1241283,1239869,0.0,2392
YSJ,CP084488.1,97.173,1415,40,0,3,1417,1372917,1374331,0.0,2392
YSJ,CP101519.1,97.173,1415,40,0,3,1417,984934,983520,0.0,2392
YSJ,CP098809.1,97.173,1415,40,0,3,1417,501117,502531,0.0,2392
YSJ,CP098807.1,97.173,1415,40,0,3,1417,2806474,2805060,0.0,2392
YSJ,CP098807.1,97.173,1415,40,0,3,1417,3230331,3228917,0.0,2392
YSJ,CP098807.1,97.173,1415,40,0,3,1417,3672042,3673456,0.0,2392
YSJ,CP084487.1,97.173,1415,40,0,3,1417,1024938,1023524,0.0,2392
YSJ,MW800616.1,97.173,1415,40,0,3,1417,20,1434,0.0,2392
YSJ,LC875558.1,97.173,1415,40,0,3,1417,6,1420,0.0,2392
YSJ,AP023263.1,97.173,1415,40,0,3,1417,1363205,1364619,0.0,2392
YSJ,AP023263.1,97.173,1415,40,0,3,1417,2657701,2659115,0.0,2392
YSJ,CP030264.1,97.173,1415,40,0,3,1417,1210305,1211719,0.0,2392
YSJ,CP101517.1,97.173,1415,40,0,3,1417,2880199,2878785,0.0,2392
YSJ,CP101517.1,97.173,1415,40,0,3,1417,3300575,3299161,0.0,2392
YSJ,CP101517.1,97.173,1415,40,0,3,1417,3743365,3744779,0.0,2392
YSJ,CP030263.1,97.173,1415,40,0,3,1417,947877,949291,0.0,2392
YSJ,CP015882.1,97.173,1415,40,0,3,1417,1212983,1211569,0.0,2392
YSJ,OP986419.1,97.173,1415,40,0,3,1417,19,1433,0.0,2392
YSJ,CP015881.1,97.173,1415,40,0,3,1417,1225406,1223992,0.0,2392
YSJ,CP015880.1,97.173,1415,40,0,3,1417,2797895,2796481,0.0,2392
YSJ,CP015880.1,97.173,1415,40,0,3,1417,3303574,3302160,0.0,2392
YSJ,CP015880.1,97.173,1415,40,0,3,1417,3746997,3748411,0.0,2392
YSJ,CP084486.1,97.173,1415,40,0,3,1417,2889861,2888447,0.0,2392
YSJ,CP084486.1,97.173,1415,40,0,3,1417,3327785,3326371,0.0,2392
YSJ,CP084486.1,97.173,1415,40,0,3,1417,3770144,3771558,0.0,2392
YSJ,KR819181.1,97.173,1415,40,0,3,1417,13,1427,0.0,2392
YSJ,CP121309.1,97.173,1415,40,0,3,1417,1223980,1222566,0.0,2392
YSJ,AB636291.1,97.173,1415,40,0,3,1417,13,1427,0.0,2392
YSJ,CP101518.1,97.173,1415,40,0,3,1417,1688255,1686841,0.0,2392
YSJ,JF834133.1,97.173,1415,40,0,3,1417,13,1427,0.0,2392
YSJ,CP030262.1,97.173,1415,40,0,3,1417,245762,247176,0.0,2392
YSJ,CP030262.1,97.173,1415,40,0,3,1417,667713,669127,0.0,2392
YSJ,CP030262.1,97.173,1415,40,0,3,1417,3853756,3852342,0.0,2392
YSJ,CP158870.1,97.173,1415,40,0,3,1417,2828502,2827088,0.0,2392
YSJ,CP158870.1,97.173,1415,40,0,3,1417,3262239,3260825,0.0,2392
YSJ,CP158870.1,97.173,1415,40,0,3,1417,3704553,3705967,0.0,2392
YSJ,JF772517.1,97.173,1415,40,0,3,1417,19,1433,0.0,2392
YSJ,HQ132394.1,97.173,1415,40,0,3,1417,13,1427,0.0,2392
YSJ,EU399910.1,97.173,1415,40,0,3,1417,13,1427,0.0,2392
YSJ,EF198418.1,97.173,1415,40,0,3,1417,2,1416,0.0,2392
YSJ,CP184365.1,97.173,1415,40,0,3,1417,2803114,2801700,0.0,2392
YSJ,CP184365.1,97.173,1415,40,0,3,1417,3223586,3222172,0.0,2392
YSJ,CP184365.1,97.173,1415,40,0,3,1417,3665902,3667316,0.0,2392
YSJ,AP023262.1,97.173,1415,40,0,3,1417,1360486,1361900,0.0,2392
YSJ,AP023262.1,97.173,1415,40,0,3,1417,2664822,2666236,0.0,2392
YSJ,DQ898296.1,97.175,1416,38,2,4,1417,1,1416,0.0,2392
YSJ,MH231522.1,97.173,1415,40,0,3,1417,13,1427,0.0,2392
YSJ,DQ294628.1,97.173,1415,40,0,3,1417,17,1431,0.0,2392
YSJ,AJ012210.1,97.173,1415,40,0,3,1417,10,1424,0.0,2392
YSJ,AM491622.1,97.175,1416,38,2,3,1417,7,1421,0.0,2392
YSJ,PV460213.1,97.238,1412,37,2,7,1417,2,1412,0.0,2390
YSJ,MT126458.1,97.238,1412,37,2,7,1417,1,1411,0.0,2390
YSJ,MT126456.1,97.238,1412,37,2,7,1417,1,1411,0.0,2390
YSJ,KY418071.1,97.107,1417,41,0,1,1417,11,1427,0.0,2390
YSJ,LC848645.1,97.169,1413,40,0,5,1417,1,1413,0.0,2388
YSJ,AB552854.1,97.301,1408,36,2,11,1417,1,1407,0.0,2388
YSJ,DQ987860.1,97.105,1416,41,0,1,1416,12,1427,0.0,2388
YSJ,DQ507209.1,97.109,1418,38,3,3,1417,8,1425,0.0,2388
YSJ,CP144206.1,97.102,1415,41,0,3,1417,1677208,1675794,0.0,2386
YSJ,CP118610.1,97.102,1415,41,0,3,1417,2963287,2961873,0.0,2386
YSJ,CP118610.1,97.102,1415,41,0,3,1417,3403036,3401622,0.0,2386
YSJ,CP118610.1,97.102,1415,41,0,3,1417,3902150,3903564,0.0,2386
YSJ,AP017605.1,97.105,1416,39,2,3,1417,3244655,3243241,0.0,2386
YSJ,AP017605.1,96.963,1416,41,2,3,1417,3292578,3291164,0.0,2375
YSJ,JQ793568.1,97.105,1416,40,1,3,1417,13,1428,0.0,2386
YSJ,JN700177.1,97.102,1415,41,0,3,1417,13,1427,0.0,2386
YSJ,JF772519.1,97.102,1415,41,0,3,1417,19,1433,0.0,2386
YSJ,JF772515.1,97.102,1415,41,0,3,1417,16,1430,0.0,2386
YSJ,FJ025125.1,97.105,1416,39,2,3,1417,13,1427,0.0,2386
YSJ,DQ911548.1,97.102,1415,41,0,3,1417,13,1427,0.0,2386
YSJ,CP015318.1,97.105,1416,39,2,3,1417,51614,50200,0.0,2386
YSJ,CP015318.1,97.105,1416,39,2,3,1417,58762,57348,0.0,2386
YSJ,MT623515.1,97.105,1416,39,2,3,1417,17,1431,0.0,2386
YSJ,CP118611.1,97.102,1415,41,0,3,1417,486720,488134,0.0,2386
YSJ,CP118611.1,97.102,1415,41,0,3,1417,1696744,1695330,0.0,2386
YSJ,DQ275666.1,97.102,1415,41,0,3,1417,17,1431,0.0,2386
YSJ,AP023242.1,97.105,1416,39,2,3,1417,1848428,1849842,0.0,2386
YSJ,AP023242.1,97.105,1416,39,2,3,1417,2015924,2017338,0.0,2386
YSJ,DQ022830.1,97.105,1416,39,2,3,1417,14,1428,0.0,2386
YSJ,MT259234.1,97.102,1415,41,0,3,1417,13,1427,0.0,2386
YSJ,NR_181255.1,97.105,1416,39,2,3,1417,17,1431,0.0,2386
YSJ,DQ337550.1,97.102,1415,41,0,3,1417,13,1427,0.0,2386
YSJ,HF931067.1,97.105,1416,39,2,3,1417,12,1426,0.0,2386
YSJ,PV453409.1,97.165,1411,40,0,5,1415,4,1414,0.0,2385


