JYR,CP114031.1,99.933,1483,1,0,1,1483,51594,53076,0.0,2734
JYR,CP114031.1,99.865,1483,2,0,1,1483,921239,922721,0.0,2728
JYR,CP114031.1,99.865,1483,2,0,1,1483,5811967,5810485,0.0,2728
JYR,CP114031.1,99.798,1483,3,0,1,1483,1360373,1361855,0.0,2723
JYR,CP114031.1,99.663,1483,5,0,1,1483,209226,210708,0.0,2712
JYR,CP114031.1,99.528,1483,6,1,1,1483,125991,127472,0.0,2699
JYR,CP114031.1,99.528,1483,6,1,1,1483,1691090,1692571,0.0,2699
JYR,CP114031.1,99.528,1483,6,1,1,1483,5884045,5882564,0.0,2699
JYR,CP124222.1,99.865,1483,2,0,1,1483,4889677,4888195,0.0,2728
JYR,CP124222.1,99.865,1483,2,0,1,1483,5716287,5717769,0.0,2728
JYR,CP124222.1,98.720,1484,15,3,1,1483,5055287,5053807,0.0,2632
JYR,CP124222.1,98.720,1484,15,3,1,1483,5793646,5795126,0.0,2632
JYR,CP124222.1,98.652,1484,16,3,1,1483,4121588,4120108,0.0,2627
JYR,CP124222.1,98.587,1486,13,6,1,1483,3208443,3206963,0.0,2621
JYR,CP124222.1,98.587,1486,13,6,1,1483,4982023,4980543,0.0,2621
JYR,CP124222.1,98.452,1486,15,6,1,1483,3595191,3593711,0.0,2610
JYR,CP106992.1,99.865,1483,2,0,1,1483,11911,13393,0.0,2728
JYR,CP106992.1,99.865,1483,2,0,1,1483,167769,169251,0.0,2728
JYR,CP106992.1,99.865,1483,2,0,1,1483,1347900,1349382,0.0,2728
JYR,CP106992.1,99.865,1483,2,0,1,1483,1681154,1682636,0.0,2728
JYR,CP106992.1,99.798,1483,3,0,1,1483,5826302,5824820,0.0,2723
JYR,CP106992.1,99.798,1483,3,0,1,1483,5898076,5896594,0.0,2723
JYR,CP106992.1,99.730,1483,4,0,1,1483,890012,891494,0.0,2717
JYR,CP106992.1,99.461,1483,7,1,1,1483,85825,87306,0.0,2693
JYR,AB746175.1,99.932,1477,1,0,7,1483,1,1477,0.0,2723
JYR,CP094446.1,99.730,1483,3,1,1,1483,3373147,3371666,0.0,2715
JYR,CP094446.1,99.730,1483,2,2,1,1483,4689578,4688098,0.0,2715
JYR,CP094446.1,99.663,1483,2,3,1,1483,4615416,4613937,0.0,2708
JYR,CP094446.1,99.595,1483,3,2,1,1483,3818149,3816670,0.0,2702
JYR,CP094446.1,99.326,1483,7,3,1,1483,3001971,3000492,0.0,2680
JYR,CP094446.1,99.123,1483,9,4,1,1483,5343247,5344725,0.0,2663
