HIYM,CP120608.2,100.000,1412,0,0,1,1412,35827,37238,0.0,2608
HIYM,CP120608.2,99.929,1412,1,0,1,1412,457050,458461,0.0,2603
HIYM,CP120608.2,99.929,1412,1,0,1,1412,2927009,2925598,0.0,2603
HIYM,CP120608.2,99.858,1412,2,0,1,1412,415391,416802,0.0,2597
HIYM,CP120608.2,99.788,1412,3,0,1,1412,9223,10634,0.0,2591
HIYM,CP120608.2,99.788,1412,3,0,1,1412,29892,31303,0.0,2591
HIYM,CP120608.2,99.788,1412,3,0,1,1412,90225,91636,0.0,2591
HIYM,CP120608.2,99.788,1412,3,0,1,1412,246476,247887,0.0,2591
HIYM,CP120608.2,99.788,1412,3,0,1,1412,598850,600261,0.0,2591
HIYM,CP120608.2,99.788,1412,3,0,1,1412,4931104,4929693,0.0,2591
HIYM,CP120608.2,99.717,1412,4,0,1,1412,154139,155550,0.0,2586
HIYM,CP120608.2,99.717,1412,4,0,1,1412,210697,212108,0.0,2586
HIYM,CP120608.2,99.717,1412,4,0,1,1412,251530,252941,0.0,2586
HIYM,CP187621.1,100.000,1412,0,0,1,1412,9221,10632,0.0,2608
HIYM,CP187621.1,100.000,1412,0,0,1,1412,29935,31346,0.0,2608
HIYM,CP187621.1,100.000,1412,0,0,1,1412,35870,37281,0.0,2608
HIYM,CP187621.1,100.000,1412,0,0,1,1412,210573,211984,0.0,2608
HIYM,CP187621.1,100.000,1412,0,0,1,1412,239450,240861,0.0,2608
HIYM,CP187621.1,99.929,1412,1,0,1,1412,154042,155453,0.0,2603
HIYM,CP187621.1,99.929,1412,1,0,1,1412,234396,235807,0.0,2603
HIYM,CP187621.1,99.929,1412,1,0,1,1412,244503,245914,0.0,2603
HIYM,CP187621.1,99.929,1412,1,0,1,1412,407033,408444,0.0,2603
HIYM,CP187621.1,99.858,1412,2,0,1,1412,591181,592592,0.0,2597
HIYM,CP187621.1,99.788,1412,3,0,1,1412,449311,450722,0.0,2591
HIYM,CP187621.1,99.717,1412,4,0,1,1412,90155,91566,0.0,2586
HIYM,CP187621.1,99.717,1412,4,0,1,1412,4846405,4844994,0.0,2586
HIYM,CP150954.1,100.000,1412,0,0,1,1412,210564,211975,0.0,2608
HIYM,CP150954.1,100.000,1412,0,0,1,1412,234387,235798,0.0,2608
HIYM,CP150954.1,100.000,1412,0,0,1,1412,239440,240851,0.0,2608
HIYM,CP150954.1,100.000,1412,0,0,1,1412,244493,245904,0.0,2608
HIYM,CP150954.1,99.929,1412,1,0,1,1412,35871,37282,0.0,2603
HIYM,CP150954.1,99.929,1412,1,0,1,1412,154034,155445,0.0,2603
HIYM,CP150954.1,99.929,1412,1,0,1,1412,406980,408391,0.0,2603
HIYM,CP150954.1,99.929,1412,1,0,1,1412,449124,450535,0.0,2603
